Date,SKU_number,SoldCount
2020-01-26,2000081,6
2020-04-03,2000120,3
2018-06-28,2000047,1
2019-09-26,2000089,3
2018-07-09,2000005,1
2018-06-26,2000018,1
2020-08-27,2000131,1
2019-05-01,2000013,5
2020-08-04,2000000,4
2018-05-05,2000076,5
2020-05-19,2000118,4
2020-12-13,2000079,3
2018-07-16,2000134,4
2020-12-17,2000089,3
2020-04-20,2000107,1
2019-09-16,2000113,5
2020-04-14,2000070,4
2019-01-02,2000148,4
2018-12-15,2000144,1
2019-03-14,2000014,3
2019-03-28,2000145,2
2018-04-17,2000127,2
2018-10-01,2000001,3
2018-05-12,2000139,2
2019-09-13,2000046,4
2019-05-04,2000130,6
2018-08-29,2000095,5
2019-11-23,2000088,4
2018-07-25,2000043,7
2020-12-18,2000047,2
2018-04-16,2000013,6
2019-06-10,2000018,2
2020-07-21,2000062,1
2020-02-19,2000149,2
2019-05-12,2000053,2
2018-04-28,2000034,2
2019-05-31,2000030,7
2019-07-13,2000099,2
2019-03-04,2000021,2
2019-10-01,2000046,1
2019-07-01,2000034,5
2019-03-05,2000094,4
2019-04-24,2000076,5
2020-03-13,2000004,2
2018-06-15,2000015,3
2020-10-14,2000124,2
2018-03-16,2000094,4
2018-11-09,2000117,7
2020-07-07,2000041,3
2018-06-20,2000080,3
2018-06-20,2000010,0
2018-03-05,2000102,4
2020-01-08,2000020,3
2019-07-28,2000078,4
2019-05-02,2000147,3
2019-07-17,2000044,1
2020-04-20,2000140,2
2020-05-16,2000011,3
2020-07-09,2000108,1
2018-05-07,2000052,3
2019-07-15,2000008,4
2019-10-01,2000046,5
2020-07-01,2000089,2
2020-08-18,2000060,3
2019-02-19,2000112,3
2019-01-25,2000041,3
2018-09-15,2000031,7
2020-04-24,2000109,3
2018-05-06,2000124,2
2018-11-29,2000093,3
2019-02-18,2000092,1
2020-09-02,2000139,3
2018-12-10,2000086,5
2018-10-14,2000025,6
2019-11-19,2000055,3
2018-03-30,2000046,3
2019-06-14,2000142,1
2020-01-08,2000084,5
2019-12-18,2000092,4
2019-09-09,2000010,4
2019-12-22,2000119,0
2020-04-18,2000038,4
2018-12-31,2000036,1
2019-08-16,2000134,2
2018-03-24,2000123,0
2019-04-12,2000053,4
2019-04-17,2000071,1
2018-12-14,2000063,3
2018-01-01,2000088,2
2018-07-21,2000097,1
2020-09-19,2000102,5
2020-08-07,2000034,5
2018-02-16,2000144,2
2019-05-13,2000129,1
2020-10-30,2000052,3
2019-05-12,2000098,0
2019-02-13,2000091,3
2019-09-17,2000091,2
2019-05-03,2000131,4
2019-11-15,2000000,0
2020-06-16,2000011,6
2019-11-11,2000020,4
2020-06-10,2000145,1
2018-06-23,2000123,4
2019-04-24,2000063,2
2019-10-20,2000122,0
2019-02-04,2000065,3
2018-07-12,2000071,3
2019-06-02,2000063,3
2020-06-25,2000126,4
2020-08-05,2000039,4
2019-05-28,2000089,1
2018-02-01,2000034,2
2019-12-17,2000076,2
2019-06-16,2000109,3
2019-03-15,2000043,1
2018-06-14,2000028,4
2019-06-19,2000046,3
2018-08-21,2000083,3
2018-11-02,2000063,1
2020-07-26,2000016,6
2018-02-22,2000134,5
2020-02-10,2000132,3
2018-03-12,2000015,3
2019-09-06,2000129,2
2020-10-26,2000107,4
2018-10-03,2000046,3
2020-10-25,2000051,3
2019-09-29,2000145,2
2020-06-09,2000113,5
2018-11-28,2000032,1
2019-12-28,2000131,3
2020-03-20,2000002,1
2019-09-15,2000047,0
2020-04-12,2000059,4
2020-01-06,2000120,5
2019-06-15,2000117,2
2018-01-30,2000059,3
2019-11-16,2000064,1
2020-12-28,2000086,6
2019-04-14,2000083,2
2020-05-26,2000106,3
2018-02-27,2000081,0
2019-12-20,2000138,2
2018-05-21,2000015,0
2019-06-14,2000054,8
2020-10-03,2000073,1
2019-12-25,2000084,2
2020-05-06,2000077,1
2018-09-17,2000103,5
2019-08-13,2000035,4
2018-06-13,2000149,2
2018-04-19,2000118,1
2020-07-28,2000057,1
2020-04-22,2000087,4
2020-11-16,2000107,4
2019-03-31,2000047,4
2018-04-29,2000062,1
2018-09-05,2000077,1
2019-07-09,2000053,4
2019-11-20,2000087,2
2019-01-07,2000013,3
2018-07-16,2000046,1
2018-06-12,2000084,0
2019-05-02,2000039,1
2020-02-04,2000127,2
2018-10-16,2000000,4
2019-11-16,2000053,5
2019-01-15,2000146,3
2018-11-22,2000077,4
2020-01-29,2000018,5
2018-01-03,2000011,3
2018-10-08,2000144,1
2018-01-19,2000016,4
2020-10-22,2000101,3
2019-12-31,2000006,5
2019-11-28,2000014,2
2020-06-05,2000062,3
2019-05-02,2000029,1
2020-05-13,2000003,4
2020-05-24,2000060,5
2018-09-28,2000026,3
2018-09-03,2000081,2
2019-05-31,2000143,5
2018-08-08,2000026,2
2019-08-26,2000012,4
2019-04-12,2000080,4
2020-09-25,2000135,2
2020-04-17,2000041,5
2019-04-20,2000043,2
2018-03-27,2000079,3
2020-04-27,2000146,4
2020-07-16,2000083,7
2020-06-02,2000079,4
2018-08-09,2000069,4
2018-01-23,2000133,3
2018-11-22,2000095,2
2020-04-23,2000025,2
2019-03-29,2000008,4
2019-05-18,2000028,2
2018-06-17,2000147,2
2018-05-15,2000085,6
2020-01-27,2000006,5
2018-08-20,2000148,2
2019-02-07,2000017,2
2020-11-04,2000045,4
2020-07-02,2000038,2
2018-06-01,2000026,2
2019-02-01,2000130,4
2018-11-05,2000139,0
2019-03-17,2000025,2
2018-08-18,2000104,4
2019-10-19,2000039,4
2018-09-27,2000138,4
2018-04-20,2000070,2
2020-11-18,2000143,5
2020-09-09,2000117,5
2020-01-04,2000138,6
2020-01-13,2000003,7
2019-10-14,2000058,1
2018-07-11,2000058,1
2020-09-20,2000134,3
2020-11-27,2000122,5
2020-03-25,2000008,2
2019-06-29,2000145,1
2019-07-25,2000093,6
2018-09-25,2000002,3
2018-08-27,2000062,2
2018-11-29,2000037,1
2020-09-08,2000022,0
2018-11-27,2000044,1
2019-08-30,2000121,1
2019-03-15,2000079,1
2019-10-01,2000008,0
2018-11-27,2000120,4
2018-02-07,2000089,3
2020-08-10,2000070,2
2019-09-23,2000103,5
2018-10-24,2000060,2
2020-03-05,2000098,6
2019-08-06,2000097,3
2019-05-15,2000020,2
2020-07-15,2000148,2
2019-01-28,2000103,3
2018-08-19,2000130,5
2018-02-15,2000035,2
2018-03-19,2000090,6
2018-07-25,2000076,4
2020-08-20,2000023,0
2020-08-27,2000026,4
2019-08-16,2000060,1
2019-03-02,2000070,5
2019-09-14,2000023,4
2019-12-06,2000047,2
2018-09-02,2000137,2
2020-05-23,2000109,4
2020-02-16,2000054,5
2019-01-22,2000083,4
2018-06-27,2000124,5
2018-02-18,2000088,2
2019-07-06,2000136,4
2019-09-08,2000006,4
2019-11-14,2000014,8
2020-05-21,2000049,3
2019-03-28,2000077,2
2020-10-09,2000053,1
2018-08-19,2000077,7
2018-08-24,2000035,1
2018-12-15,2000123,2
2020-10-02,2000019,1
2018-04-19,2000052,2
2019-12-10,2000142,1
2019-02-25,2000074,4
2019-05-28,2000079,1
2020-02-06,2000035,3
2018-07-20,2000044,1
2019-07-02,2000001,4
2019-08-08,2000109,2
2018-07-09,2000089,4
2020-06-01,2000051,5
2018-06-13,2000103,5
2020-09-29,2000061,3
2020-10-23,2000085,1
2018-01-20,2000093,2
2018-06-10,2000024,3
2018-05-03,2000095,2
2020-03-12,2000066,6
2019-08-13,2000087,8
2018-05-26,2000025,4
2019-02-12,2000089,2
2019-04-25,2000016,2
2018-04-21,2000106,2
2018-03-09,2000010,8
2020-04-15,2000067,6
2018-08-07,2000031,5
2019-02-12,2000129,2
2018-11-26,2000139,3
2018-08-04,2000036,0
2020-01-05,2000137,1
2020-11-04,2000143,1
2020-04-19,2000128,1
2019-01-24,2000073,1
2018-03-04,2000112,3
2020-03-13,2000113,5
2018-05-30,2000065,5
2020-11-08,2000026,6
2018-02-22,2000010,3
2018-05-11,2000036,4
2020-01-27,2000123,4
2020-07-01,2000072,1
2019-02-16,2000021,3
2018-09-21,2000141,2
2020-07-26,2000119,6
2020-03-15,2000023,3
2018-11-29,2000036,3
2020-08-21,2000107,5
2019-11-09,2000135,3
2018-12-02,2000073,3
2018-10-16,2000115,1
2019-09-11,2000077,3
2019-05-15,2000081,0
2020-05-12,2000129,7
2019-08-07,2000089,5
2020-05-31,2000010,3
2019-07-10,2000140,2
2018-12-20,2000110,5
2020-10-05,2000058,2
2020-04-11,2000068,6
2020-12-08,2000108,2
2020-12-13,2000041,2
2018-11-04,2000010,0
2019-08-12,2000123,1
2019-02-20,2000140,4
2018-10-27,2000037,1
2020-03-11,2000071,5
2019-09-05,2000043,3
2018-08-02,2000028,2
2018-05-11,2000065,3
2020-04-23,2000017,2
2019-04-28,2000017,3
2019-05-25,2000090,3
2020-04-22,2000108,3
2020-05-24,2000118,2
2019-12-13,2000041,2
2018-11-04,2000094,1
2018-02-22,2000072,2
2019-08-13,2000092,5
2020-09-25,2000083,0
2019-07-19,2000120,1
2019-01-20,2000086,2
2019-05-28,2000102,4
2019-12-16,2000086,3
2020-07-30,2000002,7
2019-05-01,2000066,3
2019-11-13,2000105,5
2019-08-25,2000083,1
2018-05-01,2000041,6
2018-01-05,2000101,1
2018-10-09,2000018,4
2018-09-07,2000089,2
2020-10-23,2000042,4
2019-05-19,2000016,1
2018-07-31,2000085,3
2019-01-24,2000086,4
2018-06-24,2000091,3
2020-11-07,2000038,4
2019-09-23,2000114,1
2019-12-31,2000017,2
2019-09-30,2000001,3
2018-11-26,2000040,3
2019-04-27,2000002,2
2020-08-18,2000148,3
2020-09-12,2000092,8
2018-09-15,2000070,4
2019-03-10,2000095,1
2018-11-09,2000124,3
2020-02-02,2000144,4
2019-02-21,2000126,2
2020-06-16,2000141,4
2018-12-25,2000051,1
2018-07-02,2000059,4
2019-01-10,2000037,6
2019-07-27,2000084,2
2020-12-13,2000031,6
2018-02-08,2000139,2
2020-04-30,2000104,3
2018-03-18,2000130,4
2019-10-04,2000099,4
2020-10-23,2000053,2
2018-10-03,2000128,2
2019-11-05,2000025,3
2018-11-02,2000113,3
2019-09-12,2000033,2
2019-06-08,2000131,4
2020-02-14,2000075,3
2018-10-09,2000085,6
2020-10-27,2000110,0
2019-09-24,2000006,3
2019-02-20,2000105,4
2018-02-18,2000047,5
2020-01-21,2000121,2
2018-06-23,2000017,4
2019-05-04,2000052,3
2020-11-10,2000099,3
2020-12-26,2000106,3
2019-06-20,2000103,5
2020-05-16,2000021,2
2018-03-23,2000142,3
2020-03-28,2000067,3
2020-08-31,2000082,7
2020-04-04,2000059,2
2020-10-01,2000146,2
2019-11-15,2000086,7
2019-10-31,2000088,2
2019-08-21,2000065,6
2020-06-23,2000104,1
2020-08-02,2000019,1
2020-10-23,2000082,3
2018-09-15,2000122,3
2019-05-06,2000050,3
2020-05-11,2000098,2
2019-05-07,2000038,7
2019-07-09,2000040,3
2018-10-24,2000130,2
2018-05-02,2000087,1
2019-07-12,2000041,4
2020-08-15,2000068,1
2018-08-26,2000127,2
2019-02-08,2000069,3
2019-08-10,2000102,3
2020-06-17,2000060,2
2019-02-08,2000133,2
2019-08-17,2000083,1
2019-04-24,2000137,5
2018-04-14,2000000,3
2020-03-20,2000085,6
2020-10-29,2000076,4
2018-04-27,2000100,5
2018-01-26,2000141,2
2019-02-22,2000061,1
2019-04-14,2000000,5
2019-11-08,2000020,5
2020-08-22,2000121,6
2018-01-20,2000024,6
2018-01-30,2000031,3
2018-11-16,2000065,1
2018-09-29,2000090,6
2019-09-12,2000149,1
2018-07-06,2000106,3
2018-11-10,2000060,3
2018-03-07,2000124,4
2018-05-18,2000132,1
2018-01-03,2000095,5
2019-05-16,2000043,7
2020-11-26,2000133,4
2018-03-26,2000117,7
2020-10-08,2000040,2
2020-09-16,2000040,2
2020-06-13,2000036,4
2020-07-12,2000031,5
2019-06-13,2000077,2
2019-09-01,2000105,5
2019-07-31,2000061,2
2020-08-24,2000090,2
2019-06-08,2000122,3
2019-08-20,2000149,2
2020-07-06,2000112,1
2018-05-17,2000016,4
2018-10-16,2000136,6
2019-07-05,2000028,4
2018-06-18,2000107,7
2020-10-20,2000029,3
2019-02-27,2000016,1
2020-03-21,2000023,0
2018-02-26,2000041,1
2019-01-26,2000064,3
2019-12-17,2000070,4
2020-12-22,2000113,3
2018-06-19,2000112,0
2020-07-04,2000107,3
2019-05-09,2000036,0
2019-07-03,2000113,3
2019-01-13,2000140,3
2019-02-05,2000043,4
2018-02-20,2000127,0
2018-02-26,2000085,2
2018-09-14,2000076,4
2020-06-22,2000086,4
2019-06-16,2000097,3
2020-08-16,2000105,3
2019-11-07,2000006,1
2019-12-30,2000061,4
2020-01-23,2000067,5
2019-06-11,2000130,1
2020-03-02,2000044,2
2018-01-03,2000084,5
2020-08-05,2000088,3
2019-01-14,2000102,6
2018-04-09,2000000,2
2020-04-23,2000127,2
2019-02-15,2000058,3
2020-10-13,2000045,0
2020-03-14,2000092,2
2018-12-28,2000060,3
2019-05-28,2000122,2
2020-03-31,2000047,6
2020-06-28,2000098,7
2019-09-11,2000042,6
2019-02-28,2000115,2
2019-04-24,2000140,3
2018-07-15,2000017,4
2018-08-17,2000042,3
2019-06-16,2000049,4
2020-01-22,2000128,2
2019-02-26,2000045,0
2020-10-02,2000077,1
2020-01-29,2000005,1
2020-02-13,2000145,2
2020-07-02,2000003,3
2018-12-03,2000126,3
2019-11-29,2000141,5
2020-06-03,2000091,3
2018-07-20,2000013,2
2019-07-08,2000054,2
2018-08-04,2000035,3
2018-11-29,2000046,3
2018-04-21,2000073,5
2020-03-08,2000138,2
2020-01-25,2000127,2
2018-01-01,2000056,2
2019-11-27,2000036,2
2019-03-20,2000091,2
2020-10-02,2000054,1
2019-11-05,2000054,7
2020-02-22,2000028,1
2019-01-04,2000039,2
2019-10-17,2000012,5
2020-05-13,2000121,4
2019-02-24,2000034,1
2020-11-17,2000099,2
2018-04-20,2000075,0
2019-10-04,2000072,3
2019-03-26,2000034,5
2020-01-22,2000028,5
2018-04-25,2000076,7
2018-10-22,2000081,4
2020-08-03,2000068,2
2018-11-07,2000137,2
2019-10-18,2000141,4
2018-06-11,2000082,2
2018-10-06,2000038,4
2020-10-05,2000032,1
2020-12-09,2000065,2
2018-08-05,2000078,0
2019-08-17,2000122,3
2019-02-02,2000082,2
2020-10-31,2000005,4
2019-03-19,2000080,1
2018-07-04,2000056,5
2020-08-01,2000105,5
2018-02-16,2000103,3
2020-05-09,2000140,1
2020-12-14,2000071,5
2018-08-23,2000064,2
2018-02-13,2000087,4
2018-04-16,2000029,4
2018-05-18,2000115,4
2019-02-28,2000069,3
2019-11-20,2000124,3
2018-08-17,2000108,4
2020-03-16,2000078,1
2019-12-25,2000120,8
2019-08-18,2000139,3
2018-11-24,2000036,0
2019-07-04,2000015,1
2018-08-11,2000038,1
2020-05-12,2000141,0
2019-06-02,2000130,5
2019-05-19,2000073,1
2018-04-26,2000048,2
2020-12-21,2000093,4
2018-10-20,2000062,5
2018-11-17,2000111,2
2020-07-21,2000051,4
2018-05-24,2000027,5
2020-07-22,2000052,3
2020-07-21,2000109,3
2019-12-20,2000147,3
2020-02-20,2000094,0
2019-04-04,2000012,2
2019-03-17,2000094,1
2020-12-04,2000128,1
2020-10-07,2000065,3
2018-07-14,2000001,0
2020-08-01,2000144,5
2020-12-10,2000000,3
2018-02-28,2000087,6
2019-05-05,2000034,6
2019-04-16,2000109,3
2020-05-24,2000142,3
2019-05-05,2000111,1
2020-09-08,2000016,4
2020-04-11,2000082,5
2018-12-30,2000149,0
2020-07-06,2000071,4
2019-10-12,2000143,5
2020-12-22,2000011,4
2020-09-08,2000070,2
2020-12-02,2000068,5
2018-03-31,2000080,8
2019-07-08,2000026,2
2018-09-20,2000083,5
2019-06-16,2000145,2
2019-10-01,2000020,4
2019-03-15,2000072,3
2020-10-15,2000024,5
2019-06-14,2000074,2
2019-10-20,2000128,2
2019-11-17,2000045,1
2019-09-24,2000058,6
2018-08-13,2000096,6
2020-12-24,2000039,3
2018-01-31,2000138,1
2020-09-28,2000064,6
2020-01-29,2000020,1
2019-11-27,2000137,5
2019-11-21,2000082,4
2019-12-15,2000126,1
2020-08-18,2000093,1
2018-11-04,2000093,3
2020-01-03,2000008,4
2019-05-24,2000073,3
2019-09-11,2000011,1
2018-10-09,2000089,4
2020-11-18,2000023,2
2019-07-26,2000135,0
2020-01-21,2000057,3
2018-12-26,2000120,3
2018-02-27,2000125,1
2018-03-26,2000005,3
2020-06-13,2000125,3
2020-07-15,2000056,3
2018-11-14,2000041,3
2018-07-13,2000121,4
2018-02-08,2000007,3
2018-07-29,2000021,2
2018-01-30,2000106,5
2020-11-21,2000141,1
2019-05-20,2000034,1
2020-05-30,2000078,3
2018-05-03,2000009,1
2019-05-12,2000078,6
2019-01-14,2000085,4
2019-01-31,2000014,2
2020-10-22,2000054,2
2020-12-28,2000063,3
2018-11-16,2000045,0
2019-11-01,2000032,0
2019-10-17,2000016,4
2020-01-01,2000063,3
2018-11-03,2000129,3
2020-09-10,2000126,1
2018-08-17,2000111,5
2019-09-06,2000098,4
2018-10-29,2000016,3
2018-09-05,2000114,4
2018-12-14,2000039,1
2019-05-26,2000107,5
2019-06-23,2000110,2
2018-02-11,2000091,4
2019-06-26,2000108,2
2018-02-28,2000091,6
2020-01-08,2000130,3
2018-02-09,2000075,3
2019-03-21,2000149,3
2020-07-04,2000064,4
2020-05-11,2000108,5
2018-09-30,2000048,3
2019-03-26,2000090,4
2020-12-17,2000100,5
2018-01-26,2000084,6
2018-11-27,2000015,3
2020-08-28,2000135,1
2020-10-13,2000076,1
2020-04-23,2000138,4
2020-12-22,2000130,4
2018-02-06,2000110,1
2019-04-10,2000146,4
2020-02-15,2000027,3
2018-02-09,2000038,4
2018-01-17,2000016,4
2018-07-30,2000010,5
2020-06-28,2000027,2
2020-11-06,2000015,0
2019-01-20,2000104,2
2019-03-26,2000023,5
2018-01-26,2000063,2
2019-11-07,2000111,4
2018-02-26,2000050,1
2019-09-29,2000127,3
2020-08-13,2000104,1
2020-11-08,2000063,4
2020-05-22,2000038,5
2020-11-05,2000024,5
2018-05-11,2000051,5
2020-04-01,2000045,3
2019-05-31,2000142,2
2020-01-06,2000034,3
2019-09-07,2000078,2
2020-02-14,2000071,4
2020-03-03,2000124,4
2018-08-03,2000046,6
2018-10-23,2000068,5
2018-04-17,2000123,1
2018-11-08,2000097,7
2018-07-31,2000138,1
2018-03-24,2000011,4
2018-12-05,2000044,2
2018-12-26,2000039,4
2018-01-01,2000029,0
2018-02-11,2000126,4
2018-05-21,2000084,3
2019-03-24,2000028,4
2018-02-26,2000030,4
2020-04-02,2000067,1
2018-12-13,2000127,3
2019-08-08,2000047,3
2018-04-28,2000020,1
2020-11-25,2000029,2
2018-11-15,2000020,2
2019-12-24,2000084,3
2019-07-22,2000047,2
2020-05-20,2000079,5
2020-08-14,2000138,0
2019-05-16,2000111,2
2019-04-21,2000117,6
2018-09-19,2000131,2
2020-04-16,2000053,4
2020-09-01,2000062,7
2019-12-27,2000096,4
2020-03-19,2000127,4
2018-07-05,2000149,5
2019-11-07,2000123,4
2019-07-10,2000110,2
2018-11-05,2000120,2
2019-02-05,2000118,3
2020-06-13,2000059,5
2019-02-19,2000028,0
2019-04-16,2000088,4
2018-02-04,2000055,6
2019-06-15,2000034,3
2018-03-08,2000072,1
2019-11-12,2000090,3
2018-02-22,2000056,2
2020-01-26,2000035,1
2019-06-10,2000053,4
2020-07-31,2000005,2
2019-12-19,2000127,3
2018-01-07,2000145,7
2019-12-30,2000145,4
2018-07-29,2000112,3
2018-10-23,2000062,3
2020-04-06,2000143,4
2018-12-08,2000094,3
2020-01-01,2000067,4
2018-01-11,2000132,3
2020-01-12,2000131,3
2020-07-13,2000021,1
2018-04-07,2000047,1
2020-09-17,2000039,5
2019-12-25,2000081,0
2019-02-12,2000070,3
2020-04-19,2000040,4
2020-12-15,2000037,4
2020-07-05,2000147,3
2018-07-20,2000031,1
2019-01-15,2000054,5
2018-06-20,2000062,3
2019-08-03,2000117,4
2018-08-26,2000046,4
2018-12-19,2000020,4
2018-11-30,2000028,6
2020-07-23,2000136,3
2019-02-15,2000072,4
2019-09-15,2000027,5
2020-06-17,2000110,2
2019-05-28,2000066,2
2018-07-15,2000146,7
2019-07-27,2000066,5
2019-11-06,2000077,4
2020-01-02,2000097,4
2018-03-26,2000016,3
2019-12-18,2000106,6
2019-10-22,2000115,2
2018-09-22,2000133,1
2020-07-17,2000142,5
2020-03-07,2000011,5
2019-02-14,2000118,4
2020-06-02,2000077,1
2018-10-28,2000131,3
2020-11-07,2000101,6
2018-06-18,2000090,2
2019-08-13,2000074,9
2019-12-20,2000067,5
2020-08-23,2000102,3
2018-02-26,2000146,4
2018-03-07,2000014,3
2020-08-25,2000052,3
2018-12-16,2000068,2
2020-07-18,2000028,2
2019-08-03,2000061,3
2020-12-20,2000114,1
2018-11-25,2000071,4
2020-04-03,2000044,1
2019-12-23,2000096,0
2020-12-25,2000056,4
2020-04-08,2000036,5
2019-05-21,2000095,3
2020-01-07,2000008,2
2019-01-19,2000119,5
2020-09-30,2000115,3
2018-01-10,2000000,1
2020-02-20,2000093,2
2019-09-21,2000123,5
2019-07-23,2000032,2
2018-08-02,2000027,4
2020-04-21,2000093,4
2018-01-23,2000081,2
2018-04-18,2000127,5
2018-08-14,2000090,4
2020-06-13,2000107,4
2019-05-01,2000116,7
2020-03-23,2000117,6
2020-02-20,2000038,3
2019-12-20,2000107,1
2020-06-04,2000103,3
2018-11-16,2000025,2
2019-01-24,2000081,3
2019-02-24,2000140,8
2019-12-23,2000128,4
2020-02-03,2000051,3
2020-03-21,2000068,2
2020-08-23,2000025,2
2018-07-14,2000122,5
2020-08-02,2000129,3
2019-09-09,2000008,2
2019-11-07,2000145,6
2020-07-03,2000143,3
2020-04-08,2000133,7
2019-03-09,2000068,4
2020-11-15,2000134,0
2019-10-14,2000041,4
2020-05-03,2000082,4
2019-01-15,2000041,4
2018-01-14,2000132,2
2019-06-23,2000077,4
2018-09-30,2000068,1
2019-04-22,2000113,5
2019-09-26,2000074,1
2019-03-24,2000056,1
2018-06-02,2000042,4
2019-12-15,2000045,4
2020-11-17,2000034,2
2020-03-02,2000119,3
2018-10-04,2000004,2
2018-05-11,2000069,4
2018-02-15,2000103,0
2018-05-27,2000018,5
2019-09-04,2000031,4
2019-05-24,2000034,3
2019-01-06,2000077,2
2018-04-13,2000049,1
2019-06-09,2000075,7
2020-12-08,2000026,4
2019-02-20,2000005,5
2018-07-12,2000092,1
2019-09-12,2000070,5
2018-04-10,2000085,2
2020-10-08,2000111,3
2020-09-27,2000098,2
2018-09-24,2000034,4
2020-05-24,2000034,3
2019-01-05,2000133,3
2020-02-23,2000096,3
2019-05-09,2000010,5
2019-06-12,2000028,1
2018-03-09,2000052,4
2020-12-22,2000095,6
2018-05-21,2000079,0
2020-09-24,2000070,9
2018-01-16,2000083,3
2018-04-07,2000066,3
2018-06-06,2000149,5
2018-05-30,2000061,4
2019-11-15,2000033,6
2018-09-08,2000015,2
2018-01-19,2000141,3
2018-03-06,2000079,2
2018-07-25,2000133,3
2020-05-25,2000129,7
2020-01-14,2000134,3
2018-10-04,2000079,2
2020-04-04,2000060,3
2020-01-12,2000120,1
2019-05-10,2000011,3
2018-11-06,2000006,2
2020-01-20,2000014,0
2019-02-20,2000058,2
2018-05-28,2000098,2
2019-07-27,2000070,1
2018-03-04,2000070,2
2018-09-21,2000036,4
2019-01-03,2000048,1
2019-02-02,2000014,2
2019-03-01,2000074,3
2019-10-20,2000036,2
2020-11-14,2000052,3
2019-09-13,2000092,6
2019-04-11,2000030,4
2020-10-06,2000019,6
2018-06-11,2000031,2
2020-10-25,2000062,2
2019-12-04,2000041,4
2019-09-18,2000112,6
2020-05-19,2000099,2
2018-11-03,2000088,3
2018-05-31,2000137,4
2018-05-13,2000147,1
2019-12-13,2000026,3
2018-10-29,2000102,7
2018-07-08,2000129,0
2020-04-17,2000122,4
2018-11-30,2000025,3
2018-03-07,2000082,5
2018-12-07,2000000,2
2018-01-22,2000040,6
2018-02-23,2000016,1
2019-11-08,2000103,0
2020-03-24,2000015,2
2019-01-31,2000014,3
2020-01-31,2000114,3
2020-11-27,2000140,3
2020-05-13,2000095,2
2019-05-01,2000105,4
2019-07-11,2000047,1
2018-01-30,2000020,2
2018-03-06,2000127,5
2018-10-03,2000140,4
2019-11-01,2000042,1
2018-09-02,2000135,6
2018-06-21,2000090,4
2018-02-27,2000000,1
2020-04-05,2000005,3
2020-10-05,2000124,5
2019-12-19,2000043,4
2018-10-05,2000076,4
2018-11-07,2000148,4
2019-03-12,2000100,3
2020-01-25,2000127,3
2020-04-16,2000129,5
2020-08-25,2000046,1
2019-02-09,2000008,3
2020-11-10,2000055,5
2020-07-25,2000020,2
2020-01-07,2000035,4
2019-08-24,2000034,6
2020-02-03,2000109,4
2019-12-12,2000060,9
2018-06-14,2000044,3
2018-10-16,2000095,2
2019-10-14,2000008,2
2018-07-10,2000016,5
2018-04-17,2000105,4
2019-07-22,2000085,3
2020-03-30,2000027,5
2019-12-30,2000007,2
2018-08-28,2000058,3
2018-02-20,2000100,1
2020-08-30,2000109,3
2020-12-26,2000044,5
2020-04-17,2000070,3
2018-01-15,2000121,7
2020-06-06,2000080,4
2019-02-19,2000140,4
2019-11-17,2000067,5
2019-10-06,2000142,0
2019-04-20,2000044,1
2020-02-07,2000035,2
2019-05-20,2000085,5
2018-08-28,2000044,2
2018-01-15,2000143,4
2018-10-14,2000104,3
2019-04-06,2000086,1
2018-04-09,2000074,3
2018-01-21,2000057,2
2019-08-26,2000061,1
2018-08-11,2000102,7
2019-10-19,2000033,1
2020-09-05,2000120,1
2019-12-01,2000035,3
2019-06-22,2000015,5
2020-05-13,2000119,4
2019-12-26,2000004,8
2018-07-11,2000105,3
2020-12-20,2000124,4
2020-02-13,2000114,1
2019-02-06,2000105,2
2020-05-27,2000138,4
2019-10-24,2000038,8
2019-11-19,2000105,2
2019-05-03,2000062,2
2019-04-13,2000097,3
2020-03-22,2000003,4
2018-01-24,2000125,3
2019-11-18,2000068,4
2019-09-15,2000019,2
2020-11-26,2000046,3
2019-09-04,2000057,6
2019-06-28,2000051,0
2018-03-07,2000014,1
2019-03-30,2000070,2
2020-03-09,2000065,2
2020-05-22,2000012,2
2019-07-14,2000138,1
2018-10-01,2000036,0
2019-10-04,2000015,0
2019-02-28,2000065,4
2020-03-04,2000057,3
2019-02-05,2000023,2
2020-08-06,2000037,3
2019-08-27,2000087,1
2018-08-28,2000025,4
2019-02-16,2000136,2
2018-10-25,2000053,1
2019-10-28,2000090,6
2020-05-03,2000061,1
2019-12-07,2000129,2
2019-04-09,2000102,3
2019-04-25,2000005,4
2019-06-05,2000054,4
2018-03-23,2000115,1
2020-08-13,2000109,3
2020-07-20,2000120,4
2018-11-21,2000124,3
2020-11-22,2000074,2
2020-12-11,2000099,3
2019-09-16,2000094,3
2019-01-25,2000008,4
2019-10-16,2000149,2
2020-05-31,2000082,5
2020-05-18,2000001,5
2020-10-31,2000074,2
2019-03-13,2000081,4
2018-04-05,2000149,2
2018-03-30,2000044,4
2018-02-28,2000015,2
2020-11-08,2000031,2
2019-10-07,2000129,5
2018-12-31,2000078,3
2020-03-26,2000077,2
2019-02-08,2000127,2
2020-01-29,2000031,2
2019-10-06,2000122,2
2020-04-17,2000102,2
2020-05-05,2000070,1
2018-08-07,2000101,2
2020-03-23,2000120,6
2020-10-31,2000023,3
